Timestamp_ms,SP_Pitch,Pos_Pitch,Vel_Pitch,Vq_Pitch,Vd_Pitch,SP_Yaw,Pos_Yaw,Vel_Yaw,Vq_Yaw,Vd_Yaw,,,,,
949069,0,4210.541015625,4159.19580078125,-2.63518857955933,0,-0.372412204742432,-0.389837741851807,0.343948125839233,-0.0267623960971832,0,,,,,
949074,0,4209.57177734375,-1132.94018554688,-8,0,-0.370410203933716,-0.388267993927002,0.392413526773453,0.00963640958070755,0,,,,,
949079,0,4207.91650390625,-350.181518554688,-8,0,-0.368408203125,-0.386710166931152,0.367272645235062,-0.00387051701545715,0,,,,,
949084,0,4206.7626953125,-541.421997070313,-8,0,-0.366406202316284,-0.385071277618408,0.314243495464325,0.123742200434208,0,,,,,
949089,0,4208.78515625,786.679992675781,8,0,-0.364404201507568,-0.383537292480469,0.35332852602005,0.156044900417328,0,,,,,
949094,0,4210.9814453125,3958.27978515625,8,0,-0.362402439117432,-0.382018089294434,0.412737756967545,0.12125700712204,0,,,,,
949099,0,4210.57666015625,-505.853698730469,8,0,-0.360400438308716,-0.380544185638428,0.314243495464325,0.139728665351868,0,,,,,
949104,0,4210.35888671875,1551.04357910156,8,0,-0.3583984375,-0.378956317901611,0.303299695253372,0.189496964216232,0,,,,,
949109,0,4210.00830078125,1572.10559082031,8,0,-0.356396436691284,-0.377479076385498,0.411388903856277,0.0777407735586166,0,,,,,
949114,0,4209.59423828125,-695.721008300781,-8,0,-0.354394435882568,-0.375993251800537,0.333004325628281,0.186176881194115,0,,,,,
949119,0,4209.54833984375,-2727.97143554688,8,0,-0.352392673492432,-0.374438285827637,0.293919295072556,0.281887918710709,0,,,,,
949124,0,4214.9736328125,-3418.27514648438,8,0,-0.350390672683716,-0.372913360595703,0.392413526773453,0.301446259021759,0,,,,,
949129,0,4214.03662109375,-836.391174316406,8,0,-0.348388671875,-0.371394157409668,0.381781369447708,0.197230130434036,0,,,,,
949134,0,4216.31201171875,1772.81201171875,8,0,-0.346411228179932,-0.369830131530762,0.167283862829208,0.244890958070755,0,,,,,
949139,0,4215.67333984375,-3011.33447265625,8,0,-0.344409227371216,-0.368263244628906,0.343948125839233,0.363639980554581,0,,,,,
949144,0,4213.8544921875,-1028.62060546875,-8,0,-0.3424072265625,-0.366702079772949,0.285167306661606,0.368974447250366,0,,,,,
949149,0,4218.05859375,462.807586669922,8,0,-0.340405225753784,-0.364985466003418,0.412737756967545,0.296373516321182,0,,,,,
949154,0,4216.0986328125,-1695.75805664063,-8,0,-0.338403224945068,-0.363391876220703,0.342384725809097,0.383970230817795,0,,,,,
949159,0,4222.3349609375,89.5144195556641,8,0,-0.336401462554932,-0.361734867095947,0.378074765205383,0.315770715475082,0,,,,,
949164,0,4222.66796875,1549.69262695313,8,0,-0.334399461746216,-0.359946250915527,0.450346201658249,0.448519080877304,0,,,,,
949169,0,4224.27490234375,4607.9921875,8,0,-0.3323974609375,-0.358235359191895,0.412737756967545,0.381038665771484,0,,,,,
949174,0,4222.52880859375,363.129730224609,8,0,-0.330395460128784,-0.356485843658447,0.309175044298172,0.431073397397995,0,,,,,
949179,0,4223.68115234375,222.945602416992,8,0,-0.328393459320068,-0.354556083679199,0.411388903856277,0.358891069889069,0,,,,,
949184,0,4219.87548828125,3014.2353515625,-8,0,-0.326391696929932,-0.352719783782959,0.49090775847435,0.430510640144348,0,,,,,
949189,0,4219.86083984375,-1120.19543457031,-8,0,-0.324389696121216,-0.350829124450684,0.42607706785202,0.320747882127762,0,,,,,
949194,0,4218.8994140625,330.666259765625,-8,0,-0.322412014007568,-0.348738193511963,0.430088400840759,0.173115983605385,0,,,,,
949199,0,4221.0234375,2620.15454101563,8,0,-0.320410251617432,-0.346823692321777,0.39113113284111,0.247135281562805,0,,,,,
949204,0,4219.48974609375,-587.614135742188,-8,0,-0.318408250808716,-0.344837188720703,0.384842842817307,0.37346476316452,0,,,,,
949209,0,4221.1455078125,1370.74890136719,8,0,-0.31640625,-0.342677116394043,0.451822757720947,0.322704702615738,0,,,,,
949214,0,4218.75390625,-3158.07836914063,-8,0,-0.314404249191284,-0.340612888336182,0.440878957509995,0.300105005502701,0,,,,,
949219,0,4221.169921875,-375.03857421875,-8,0,-0.312402248382568,-0.338560581207275,0.424538880586624,0.327839940786362,0,,,,,
949224,0,4235.04345703125,435.656066894531,8,0,-0.310400485992432,-0.336271286010742,0.529992759227753,0.408184945583344,0,,,,,
949229,0,4235.8515625,179.32145690918,8,0,-0.308398485183716,-0.334141254425049,0.520612359046936,0.323254406452179,0,,,,,
949234,0,4233.74072265625,-519.064636230469,8,0,-0.306396484375,-0.331984043121338,0.451822757720947,0.352187424898148,0,,,,,
949239,0,4236.09375,2215.3779296875,8,0,-0.304394483566284,-0.329835891723633,0.461203157901764,0.269494295120239,0,,,,,
949244,0,4230.1220703125,-788.756042480469,-8,0,-0.302392482757568,-0.327498912811279,0.481527358293533,0.250148683786392,0,,,,,
949249,0,4229.64990234375,3143.23510742188,-8,0,-0.300390720367432,-0.325294017791748,0.4986532330513,0.377165168523788,0,,,,,
949254,0,4230.0068359375,1438.10693359375,8,0,-0.298388719558716,-0.323112487792969,0.520612359046936,0.184168636798859,0,,,,,
949259,0,4230.0302734375,1435.88439941406,8,0,-0.296411037445068,-0.320766925811768,0.469045698642731,0.335678726434708,0,,,,,
949264,0,4230.64697265625,4919.2099609375,8,0,-0.294409275054932,-0.318546772003174,0.40048086643219,0.188562735915184,0,,,,,
949269,0,4226.20849609375,-2491.37573242188,-8,0,-0.292407274246216,-0.316353797912598,0.356858760118485,0.34549617767334,0,,,,,
949274,0,4226.34228515625,-2722.5791015625,-8,0,-0.2904052734375,-0.313941955566406,0.537610530853272,0.221309676766396,0,,,,,
949279,0,4227.2705078125,417.978942871094,-8,0,-0.288403272628784,-0.311742782592773,0.459695965051651,0.137929335236549,0,,,,,
949284,0,4226.8369140625,1130.68823242188,-8,0,-0.286401271820068,-0.30951976776123,0.482989877462387,0.176128596067429,0,,,,,
949289,0,4227.7138671875,1239.12902832031,8,0,-0.284399509429932,-0.307281494140625,0.521444499492645,0.126011729240417,0,,,,,
949294,0,4226.38671875,-869.266357421875,-8,0,-0.282397508621216,-0.304854869842529,0.58940201997757,0.0993015915155411,0,,,,,
949299,0,4227.41162109375,1124.43029785156,8,0,-0.2803955078125,-0.302646636962891,0.511231958866119,0.264223456382751,0,,,,,
949304,0,4226.0654296875,-2104.88623046875,-8,0,-0.278393507003784,-0.300384521484375,0.392689436674118,0.233787462115288,0,,,,,
949309,0,4230.154296875,3718.73266601563,8,0,-0.276391506195068,-0.298008918762207,0.470583558082581,0.198620826005936,0,,,,,
949314,0,4229.88818359375,488.975738525391,8,0,-0.274389743804932,-0.295770645141602,0.450346201658249,0.170645326375961,0,,,,,
949319,0,4230.501953125,-432.407836914063,8,0,-0.272412061691284,-0.293490886688232,0.539902687072754,0.0367001742124558,0,,,,,
949324,0,4228.66162109375,-796.872375488281,-5.9572639465332,0,-0.270410060882568,-0.291090965270996,0.587475836277008,0.217645347118378,0,,,,,
949329,0,4228.71337890625,478.707092285156,8,0,-0.268408298492432,-0.288843631744385,0.450346201658249,-0.0213149636983871,0,,,,,
949334,0,4226.38720703125,-414.722198486328,-8,0,-0.266406297683716,-0.286617755889893,0.492219001054764,0.0557644739747047,0,,,,,
949339,0,4226.2080078125,-3726.36010742188,-5.4698600769043,0,-0.264404296875,-0.284259796142578,0.372431635856628,0.0765820294618607,0,,,,,
949344,0,4225.65966796875,564.335205078125,-8,0,-0.262402296066284,-0.282033920288086,0.550316989421845,0.175556689500809,0,,,,,
949349,0,4228.86279296875,2619.10864257813,8,0,-0.260400295257568,-0.27986478805542,0.479953736066818,0.0429966896772385,0,,,,,
949354,0,4229.28466796875,546.388549804688,8,0,-0.258398532867432,-0.277653694152832,0.576567828655243,-0.074025385081768,0,,,,,
949359,0,4228.583984375,-1975.97302246094,8,0,-0.256396532058716,-0.275346755981445,0.451822757720947,0.131601601839066,0,,,,,
949364,0,4229.3701171875,72.1697311401367,8,0,-0.25439453125,-0.273210525512695,0.370873332023621,0.137884169816971,0,,,,,
949369,0,4228.39794921875,723.857238769531,-2.49243497848511,0,-0.252392530441284,-0.271047115325928,0.49375718832016,-0.00576409697532654,0,,,,,
949374,0,4229.6083984375,-395.176055908203,8,0,-0.250390529632568,-0.268826961517334,0.354891926050186,0.0370907224714756,0,,,,,
949379,0,4229.16845703125,2804.81567382813,8,0,-0.248388767242432,-0.266696929931641,0.578126072883606,0.076561763882637,0,,,,,
949384,0,4230.31884765625,3392.85571289063,8,0,-0.246411085128784,-0.26467752456665,0.396851569414139,0.0888448134064674,0,,,,,
949389,0,4228.33984375,-2899.27001953125,-2.43392753601074,0,-0.244409084320068,-0.262490272521973,0.50956130027771,0.147556304931641,0,,,,,
949394,0,4228.62451171875,1054.75134277344,-8,0,-0.242407321929932,-0.260471343994141,0.509668588638306,-0.0462714284658432,0,,,,,
949399,0,4233.25244140625,-2367.92578125,8,0,-0.240405321121216,-0.258493900299072,0.444535285234451,0.02950768917799,0,,,,,
949404,0,4233.00634765625,-1268.28564453125,8,0,-0.2384033203125,-0.256477355957031,0.49375718832016,-0.027642659842968,0,,,,,
949409,0,4234.02490234375,2625.35791015625,8,0,-0.236401319503784,-0.25438928604126,0.461203157901764,0.0546677671372891,0,,,,,
949414,0,4233.82861328125,913.199279785156,8,0,-0.234399318695068,-0.252444744110107,0.402039170265198,0.0703961998224258,0,,,,,
949419,0,4233.740234375,389.035034179688,8,0,-0.232397556304932,-0.250521183013916,0.39113113284111,0.0905619412660599,0,,,,,
949424,0,4233.1689453125,-1266.92980957031,8,0,-0.230395555496216,-0.248486995697021,0.392413526773453,0.0204703137278557,0,,,,,
949429,0,4233.61328125,288.14990234375,8,0,-0.2283935546875,-0.246551513671875,0.459695965051651,0.21527074277401,0,,,,,
949434,0,4233.9072265625,-213.538711547852,8,0,-0.226391553878784,-0.244676113128662,0.4139743745327,0.0727176442742348,0,,,,,
949439,0,4235.6044921875,2923.28393554688,8,0,-0.224389553070068,-0.242647647857666,0.408717572689056,0.0642099976539612,0,,,,,
949444,0,4236.1298828125,2218.9814453125,8,0,-0.222412109375,-0.240745067596436,0.431646704673767,0.135073453187943,0,,,,,
949449,0,4235.4921875,1883.73669433594,8,0,-0.220410108566284,-0.238908290863037,0.470604002475739,0.0182184427976608,0,,,,,
949454,0,4234.48681640625,-1943.70471191406,-8,0,-0.218408107757568,-0.23704195022583,0.433906465768814,0.0634874105453491,0,,,,,
949459,0,4235.60546875,243.672592163086,8,0,-0.216406345367432,-0.235082626342773,0.381781369447708,0.209213316440582,0,,,,,
949464,0,4238.8662109375,-1757.15734863281,8,0,-0.214404344558716,-0.23323392868042,0.383033126592636,0.176493898034096,0,,,,,
949469,0,4240.33837890625,6154.7998046875,8,0,-0.21240234375,-0.231388568878174,0.450346201658249,0.0591453835368156,0,,,,,
949474,0,4240.888671875,-2969.71069335938,8,0,-0.210400342941284,-0.229455947875977,0.343948125839233,0.195078507065773,0,,,,,
949479,0,4241.177734375,533.107055664063,8,0,-0.208398342132568,-0.22761344909668,0.518911004066467,0.230556383728981,0,,,,,
949484,0,4241.1552734375,-117.077392578125,-0.621346473693848,0,-0.206396579742432,-0.225780010223389,0.423173785209656,0.102918319404125,0,,,,,
949489,0,4242.72216796875,2116.32202148438,8,0,-0.204394578933716,-0.22385311126709,0.357244551181793,0.187038213014603,0,,,,,
949494,0,4243.23095703125,3663.42309570313,8,0,-0.202392578125,-0.222031593322754,0.392689436674118,0.222226411104202,0,,,,,
949499,0,4240.794921875,-981.785888671875,-8,0,-0.200390577316284,-0.220212936401367,0.50956130027771,0.0285604596138001,0,,,,,
949504,0,4242.05859375,3958.56591796875,8,0,-0.198388576507568,-0.218367576599121,0.351026684045792,0.209001839160919,0,,,,,
949509,0,4240.1728515625,2147.85913085938,-8,0,-0.1964111328125,-0.216408252716064,0.342824101448059,0.175624519586563,0,,,,,
949514,0,4236.73876953125,263.878967285156,-8,0,-0.194409132003784,-0.214523792266846,0.411388903856277,0.259448051452637,0,,,,,
949519,0,4231.353515625,-4172.40869140625,-8,0,-0.192407131195068,-0.21263599395752,0.241494938731194,0.337566584348679,0,,,,,
949524,0,4232.82861328125,-2547.67553710938,-8,0,-0.190405368804932,-0.210634708404541,0.343948125839233,0.207670360803604,0,,,,,
949529,0,4232.38671875,72.4754028320313,-8,0,-0.188403367996216,-0.208714485168457,0.35332852602005,0.118917688727379,0,,,,,
949534,0,4233.0078125,60.5859146118164,8,0,-0.1864013671875,-0.206739902496338,0.435306161642075,0.118694148957729,0,,,,,
949539,0,4233.794921875,526.972290039063,8,0,-0.184399366378784,-0.204684734344482,0.388591349124908,0.135515660047531,0,,,,,
949544,0,4232.7724609375,1333.71667480469,-8,0,-0.182397365570068,-0.202692031860352,0.411388903856277,0.132928356528282,0,,,,,
949549,0,4231.4443359375,-896.381164550781,-8,0,-0.180395603179932,-0.200706005096436,0.459695965051651,0.268321335315704,0,,,,,
949554,0,4231.7587890625,1440.18969726563,-8,0,-0.178393602371216,-0.198704242706299,0.450346201658249,0.0991578251123428,0,,,,,
949559,0,4231.71630859375,925.096008300781,-8,0,-0.1763916015625,-0.19653844833374,0.459695965051651,0.204262286424637,0,,,,,
949564,0,4225.6943359375,-33.8048400878906,-8,0,-0.174389600753784,-0.194503784179688,0.531556189060211,0.209886357188225,0,,,,,
949569,0,4225.8271484375,550.002502441406,-8,0,-0.172412157058716,-0.192487716674805,0.346511870622635,0.200527667999268,0,,,,,
949574,0,4228.34521484375,-982.945251464844,8,0,-0.17041015625,-0.190306663513184,0.42073866724968,0.190661117434502,0,,,,,
949579,0,4228.734375,-1510.31701660156,8,0,-0.168408155441284,-0.1882004737854,0.520612359046936,0.000926658511161804,0,,,,,
949584,0,4229.208984375,-2065.94750976563,5.61092758178711,0,-0.166406154632568,-0.186172008514404,0.42073866724968,0.101271450519562,0,,,,,
949589,0,4229.7509765625,-1228.10888671875,8,0,-0.164404392242432,-0.184122562408447,0.363081872463226,0.162515431642532,0,,,,,
949594,0,4230.443359375,-717.295227050781,8,0,-0.162402391433716,-0.181899547576904,0.479953736066818,0.153324484825134,0,,,,,
949599,0,4228.375,-2740.77880859375,-8,0,-0.160400390625,-0.179793357849121,0.422118157148361,-0.0246171355247498,0,,,,,
949604,0,4228.23828125,529.656982421875,-8,0,-0.158398389816284,-0.177722930908203,0.431646704673767,0.0647326409816742,0,,,,,
949609,0,4226.1943359375,1180.46594238281,-8,0,-0.156396389007568,-0.175490856170654,0.548518538475037,0.107571229338646,0,,,,,
949614,0,4227.5419921875,-336.057983398438,8,0,-0.154394626617432,-0.173402786254883,0.411388903856277,0.0935154259204865,0,,,,,
949619,0,4227.0537109375,-432.954315185547,-5.35178661346436,0,-0.152392625808716,-0.171269416809082,0.4139743745327,0.0572824999690056,0,,,,,
949624,0,4226.16845703125,1140.34204101563,-8,0,-0.150390625,-0.169025421142578,0.418006628751755,0.071971707046032,0,,,,,
949629,0,4226.392578125,-1410.583984375,8,0,-0.148388624191284,-0.166898250579834,0.422118157148361,0.0140995867550373,0,,,,,
949634,0,4227.07373046875,2877.25854492188,8,0,-0.146411180496216,-0.164768218994141,0.450346201658249,-0.00986975803971291,0,,,,,
949639,0,4226.28466796875,1034.1953125,-8,0,-0.1444091796875,-0.162625789642334,0.448879271745682,-0.0180100537836552,0,,,,,
949644,0,4227.4921875,3459.18237304688,-8,0,-0.142407178878784,-0.160339832305908,0.479953736066818,0.0328981950879097,0,,,,,
949649,0,4226.08056640625,2686.52734375,-8,0,-0.140405178070068,-0.15819787979126,0.479953736066818,0.0897699743509293,0,,,,,
949654,0,4228.70703125,1230.90832519531,8,0,-0.138403415679932,-0.156040668487549,0.443105906248093,-0.0430457405745983,0,,,,,
949659,0,4228.83642578125,1180.81091308594,-8,0,-0.136401414871216,-0.153727531433105,0.539168834686279,-0.0695293620228767,0,,,,,
949664,0,4228.27099609375,-4.37568235397339,-8,0,-0.1343994140625,-0.151573657989502,0.469045698642731,0.0239468030631542,0,,,,,
949669,0,4225.4755859375,436.399810791016,-8,0,-0.132397413253784,-0.149413108825684,0.435306161642075,-0.072505310177803,0,,,,,
949674,0,4226.7734375,4259.0869140625,-8,0,-0.130395412445068,-0.147247314453125,0.433768004179001,-0.0809767544269562,0,,,,,
949679,0,4226.5,-2635.21728515625,8,0,-0.128393650054932,-0.144940376281738,0.548518538475037,-0.142635017633438,0,,,,,
949684,0,4227.6513671875,1164.57788085938,8,0,-0.126391649246216,-0.142834186553955,0.39113113284111,-0.152955591678619,0,,,,,
949689,0,4228.38525390625,2816.91088867188,8,0,-0.1243896484375,-0.140691757202148,0.510568380355835,-0.196882009506226,0,,,,,
949694,0,4230.7822265625,2858.11059570313,8,0,-0.122412204742432,-0.138438701629639,0.403357326984406,-0.150736033916473,0,,,,,
949699,0,4230.62158203125,2745.17065429688,8,0,-0.120410203933716,-0.136359691619873,0.381781369447708,-0.220992058515549,0,,,,,
949704,0,4229.38330078125,204.570037841797,-0.780035018920898,0,-0.118408203125,-0.134250164031982,0.482989877462387,-0.193945601582527,0,,,,,
949709,0,4229.72607421875,2253.96435546875,-8,0,-0.116406202316284,-0.132033348083496,0.502986311912537,-0.222716838121414,0,,,,,
949714,0,4225.982421875,-6130.4404296875,-8,0,-0.114404201507568,-0.129974842071533,0.450346201658249,-0.16962818801403,0,,,,,
949719,0,4225.94189453125,118.791084289551,-8,0,-0.112402439117432,-0.127955436706543,0.352173835039139,-0.177236527204514,0,,,,,
949724,0,4218.7451171875,-221.25634765625,-8,0,-0.110400438308716,-0.125918388366699,0.370873332023621,-0.0946046859025955,0,,,,,
949729,0,4212.58935546875,-1413.74731445313,-8,0,-0.1083984375,-0.123824119567871,0.381781369447708,-0.15564988553524,0,,,,,
949734,0,4215.0576171875,1360.70251464844,-8,0,-0.106396436691284,-0.121810436248779,0.431646704673767,-0.0822954773902893,0,,,,,
949739,0,4213.96923828125,2068.416015625,-8,0,-0.104394435882568,-0.119875431060791,0.375643402338028,-0.105947680771351,0,,,,,
949744,0,4216.68115234375,-400.110595703125,8,0,-0.102392673492432,-0.117849826812744,0.333474338054657,-0.274819076061249,0,,,,,
949749,0,4224.7822265625,2545.86474609375,8,0,-0.100390672683716,-0.115989208221436,0.304863095283508,-0.148931711912155,0,,,,,
949754,0,4225.43212890625,-16.5554790496826,8,0,-0.098388671875,-0.114122867584229,0.352173835039139,-0.0715658739209175,0,,,,,
949759,0,4227.18701171875,790.602111816406,8,0,-0.0964112281799316,-0.112316131591797,0.42607706785202,-0.145676359534264,0,,,,,
949764,0,4227.12451171875,-918.389892578125,8,0,-0.0944092273712158,-0.11044979095459,0.481527358293533,0.0241022258996964,0,,,,,
949769,0,4236.91552734375,5546.013671875,8,0,-0.0924072265625,-0.108715057373047,0.362708926200867,-0.0563005842268467,0,,,,,
949774,0,4236.0947265625,-1063.74694824219,8,0,-0.0904052257537842,-0.107046127319336,0.411388903856277,-0.0945621952414513,0,,,,,
949779,0,4232.84765625,662.001098632813,-8,0,-0.0884032249450684,-0.105320453643799,0.361523598432541,0.00659682229161263,0,,,,,
949784,0,4234.591796875,-3798.98828125,8,0,-0.0864014625549316,-0.103708267211914,0.314774841070175,-0.0485356561839581,0,,,,,
949789,0,4225.2138671875,142.808883666992,-8,0,-0.0843994617462158,-0.102171421051025,0.260650515556335,0.129264771938324,0,,,,,
949794,0,4227.0048828125,1477.09350585938,-8,0,-0.0823974609375,-0.100553512573242,0.294517070055008,0.057233139872551,0,,,,,
949799,0,4227.17529296875,2293.49609375,8,0,-0.0803954601287842,-0.0990614891052246,0.294517070055008,0.10651807487011,0,,,,,
949804,0,4227.2587890625,710.819580078125,8,0,-0.0783934593200684,-0.0976176261901856,0.220786333084106,0.244288608431816,0,,,,,
949809,0,4227.203125,-580.358337402344,8,0,-0.0763916969299316,-0.0961642265319824,0.251451104879379,0.234755024313927,0,,,,,
949814,0,4226.92138671875,2356.43725585938,-8,0,-0.0743896961212158,-0.0946602821350098,0.333474338054657,0.40340667963028,0,,,,,
949819,0,4225.4384765625,1288.14672851563,-8,0,-0.0724120140075684,-0.0932550430297852,0.216602504253387,0.326787948608398,0,,,,,
949824,0,4226.24267578125,-662.705444335938,-2.98369264602661,0,-0.0704102516174316,-0.0918350219726563,0.196344718337059,0.374636739492416,0,,,,,
949829,0,4227.1328125,-529.05859375,8,0,-0.0684082508087158,-0.0903220176696777,0.343948125839233,0.315759807825089,0,,,,,
949834,0,4227.533203125,162.753753662109,8,0,-0.06640625,-0.0889110565185547,0.322566300630569,0.346981555223465,0,,,,,
949839,0,4227.17724609375,5034.7666015625,8,0,-0.0644042491912842,-0.0874576568603516,0.3281130194664,0.302804261445999,0,,,,,
949844,0,4226.6123046875,1303.81298828125,-8,0,-0.0624022483825684,-0.085911750793457,0.225952252745628,0.295419216156006,0,,,,,
949849,0,4226.74658203125,-1355.81323242188,8,0,-0.0604004859924316,-0.0844020843505859,0.293919295072556,0.333113521337509,0,,,,,
949854,0,4227.39306640625,1776.51525878906,8,0,-0.0583984851837158,-0.0828709602355957,0.279949545860291,0.420714974403381,0,,,,,
949859,0,4230.29150390625,1132.32348632813,8,0,-0.056396484375,-0.0812859535217285,0.363081872463226,0.346649706363678,0,,,,,
949864,0,4228.5478515625,-2224.39233398438,8,0,-0.0543944835662842,-0.0795960426330566,0.303866803646088,0.298153698444366,0,,,,,
949869,0,4228.935546875,2216.41381835938,7.87361097335815,0,-0.0523924827575684,-0.0779333114624023,0.265778094530106,0.485737979412079,0,,,,,
949874,0,4229.037109375,-4699.09326171875,-8,0,-0.0503907203674316,-0.0762348175048828,0.322566300630569,0.436166435480118,0,,,,,
949879,0,4233.82275390625,1123.78637695313,8,0,-0.0483887195587158,-0.074404239654541,0.28360903263092,0.441406607627869,0,,,,,
949884,0,4229.9931640625,-2299.51220703125,-8,0,-0.0464110374450684,-0.0726513862609863,0.264909535646439,0.329350590705872,0,,,,,
949889,0,4226.49609375,1424.41418457031,-8,0,-0.0444092750549316,-0.0708026885986328,0.303866803646088,0.485110729932785,0,,,,,
949894,0,4225.35888671875,-1502.10095214844,-8,0,-0.0424072742462158,-0.0688581466674805,0.442442357540131,0.541716635227203,0,,,,,
949899,0,4226.56982421875,628.201782226563,-1.75972890853882,0,-0.0404052734375,-0.0669827461242676,0.196988463401794,0.300826787948608,0,,,,,
949904,0,4227.32177734375,1473.21911621094,8,0,-0.0384032726287842,-0.0650324821472168,0.384842842817307,0.413554698228836,0,,,,,
949909,0,4226.10986328125,-942.352172851563,8,0,-0.0364012718200684,-0.0629739761352539,0.333474338054657,0.479757845401764,0,,,,,
949914,0,4226.626953125,-2279.75219726563,8,0,-0.0343995094299316,-0.0609936714172363,0.411388903856277,0.439075440168381,0,,,,,
949919,0,4227.56103515625,-311.116241455078,8,0,-0.0323975086212158,-0.0589981079101563,0.416847974061966,0.389561831951141,0,,,,,
949924,0,4227.33935546875,1475.484375,8,0,-0.0303955078125,-0.0569581985473633,0.366087883710861,0.44713968038559,0,,,,,
949929,0,4227.05224609375,-1561.49365234375,8,0,-0.0283935070037842,-0.0547647476196289,0.442442357540131,0.437965035438538,0,,,,,
949934,0,4227.296875,200.178100585938,8,0,-0.0263915061950684,-0.0526885986328125,0.440996468067169,0.496843099594116,0,,,,,
949939,0,4225.482421875,186.863433837891,-8,0,-0.0243897438049316,-0.0506124496459961,0.4139743745327,0.393107265233994,0,,,,,
949944,0,4213.21044921875,-4818.57958984375,-8,0,-0.0224120616912842,-0.0483651161193848,0.442442357540131,0.415047258138657,0,,,,,
949949,0,4214.86279296875,-521.51025390625,-8,0,-0.0204100608825684,-0.046229362487793,0.469045698642731,0.343960225582123,0,,,,,
949954,0,4214.53564453125,661.510009765625,-8,0,-0.0184082984924316,-0.0440897941589356,0.49375718832016,0.29098916053772,0,,,,,
949959,0,4214.9609375,1340.77856445313,-8,0,-0.0164062976837158,-0.0418219566345215,0.526540040969849,0.456907033920288,0,,,,,
949964,0,4208.69921875,1675.49169921875,-8,0,-0.014404296875,-0.0396590232849121,0.518911004066467,0.454359263181686,0,,,,,
949969,0,4206.74365234375,-1218.7685546875,-8,0,-0.0124022960662842,-0.0374507904052734,0.49090775847435,0.307616233825684,0,,,,,
949974,0,4208.3271484375,-1541.15759277344,-8,0,-0.0104002952575684,-0.0352697372436523,0.530673623085022,0.230744779109955,0,,,,,
949979,0,4211.10009765625,409.891784667969,8,0,-0.00839853286743164,-0.0329656600952148,0.459695965051651,0.328714907169342,0,,,,,
949984,0,4215.86376953125,-745.767150878906,8,0,-0.00639653205871582,-0.0307307243347168,0.537610530853272,0.403065711259842,0,,,,,
949989,0,4225.72900390625,4690.529296875,8,0,-0.00439453125,-0.0285162925720215,0.484528064727783,0.259993761777878,0,,,,,
949994,0,4229.12255859375,-1160.43640136719,8,0,-0.00239253044128418,-0.0261645317077637,0.360724240541458,0.180691316723824,0,,,,,
949999,0,4226.79296875,-2621.16772460938,8,0,-0.000390529632568359,-0.023902416229248,0.392689436674118,0.236359298229218,0,,,,,
950004,0,4225.578125,-1496.62377929688,-8,0,0.00161132810171694,-0.02166748046875,0.472146958112717,0.28777152299881,0,,,,,
950009,0,4227.4580078125,290.696136474609,8,0,0.00358886714093387,-0.019444465637207,0.569077789783478,0.133583575487137,0,,,,,
950014,0,4227.75830078125,1083.02075195313,8,0,0.00559082021936774,-0.0170745849609375,0.412737756967545,0.154858082532883,0,,,,,
950019,0,4227.31884765625,-1091.24267578125,8,0,0.00759277353063226,-0.0148396492004395,0.529992759227753,0.156715139746666,0,,,,,
950024,0,4226.8212890625,-4.92158508300781,8,0,0.00959472637623549,-0.0126042366027832,0.440996468067169,0.245087474584579,0,,,,,
950029,0,4227.1552734375,-69.9121475219727,8,0,0.0115966796875,-0.0102524757385254,0.392413526773453,0.115944370627403,0,,,,,
950034,0,4226.53125,-2080.97216796875,-8,0,0.0135986329987645,-0.00802040100097656,0.451822757720947,0.111481979489326,0,,,,,
950039,0,4226.96533203125,2549.33959960938,8,0,0.015600586310029,-0.00582456588745117,0.40048086643219,0.265504866838455,0,,,,,
950044,0,4226.46826171875,-2646.3525390625,8,0,0.017602538689971,-0.00352954864501953,0.323623925447464,0.101150691509247,0,,,,,
950049,0,4227.37158203125,4033.47802734375,8,0,0.0196044929325581,-0.00133323669433594,0.481527358293533,0.244029805064201,0,,,,,
950054,0,4226.93994140625,-1857.45581054688,8,0,0.0216064453125,0.000820919405668974,0.500979781150818,0.135630875825882,0,,,,,
950059,0,4226.6083984375,-3297.68701171875,8,0,0.0236083976924419,0.0030919301789254,0.294694125652313,0.0393328219652176,0,,,,,
950064,0,4227.22998046875,-559.253601074219,8,0,0.025610351935029,0.00524609442800283,0.432217657566071,0.197876542806625,0,,,,,
950069,0,4216.96875,1855.150390625,-8,0,0.027587890625,0.00740924710407853,0.494494616985321,0.120225548744202,0,,,,,
950074,0,4215.9150390625,-1172.517578125,-8,0,0.0295898430049419,0.00968625023961067,0.473062872886658,0.215517491102219,0,,,,,
950079,0,4216.16455078125,1116.74645996094,-8,0,0.0315917953848839,0.011804461479187,0.455709099769592,0.146314531564713,0,,,,,
950084,0,4217.6884765625,-1380.48425292969,8,0,0.0335937514901161,0.0140425162389874,0.364652633666992,0.07068732380867,0,,,,,
950089,0,4217.5947265625,-1100.47058105469,8,0,0.0355957038700581,0.0161966811865568,0.463210463523865,0.180879592895508,0,,,,,
950094,0,4208.29443359375,-1142.50805664063,-8,0,0.03759765625,0.0183358639478683,0.461685627698898,0.116520792245865,0,,,,,
